dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1483830000,2017-01-07 23:00:00 +0000 UTC,3156529,,,,271.15,271.15,271.15,1026,,,92,1,250,,,,,,,,,32,741,Fog,fog,50n
1483833600,2017-01-08 00:00:00 +0000 UTC,3156529,,,,270.18,269.15,271.15,1026,,,100,1,330,,,,,,,,,32,802,Clouds,scattered clouds,03n
1483837200,2017-01-08 01:00:00 +0000 UTC,3156529,,,,269.18,268.15,270.15,1027,,,100,1,100,,,,,,,,,32,701,Mist,mist,50n
1483840800,2017-01-08 02:00:00 +0000 UTC,3156529,,,,269.7,268.15,271.15,1026,,,100,1,80,,,,,,,,,20,701,Mist,mist,50n
1483844400,2017-01-08 03:00:00 +0000 UTC,3156529,,,,269.7,268.15,271.15,1026,,,100,1,0,,,,,,,,,20,741,Fog,fog,50n
1483848000,2017-01-08 04:00:00 +0000 UTC,3156529,,,,270.73,268.15,273.15,1025,,,92,2,140,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483851600,2017-01-08 05:00:00 +0000 UTC,3156529,,,,270.7,269.15,272.15,1025,,,100,2,150,,,,,,,,,8,800,Clear,sky is clear,02n
1483855200,2017-01-08 06:00:00 +0000 UTC,3156529,,,,271.7,270.15,273.15,1025,,,100,1,160,,,,,,,,,8,800,Clear,sky is clear,02n
1483858800,2017-01-08 07:00:00 +0000 UTC,3156529,,,,273.15,273.15,273.15,1024,,,100,3,210,,,,,,,,,8,800,Clear,sky is clear,02n
1483862400,2017-01-08 08:00:00 +0000 UTC,3156529,,,,273.63,273.15,274.15,1024,,,100,4,210,,,,,,,,,0,800,Clear,Sky is Clear,01n
1483866000,2017-01-08 09:00:00 +0000 UTC,3156529,,,,273.12,272.15,274.15,1023,,,86,4,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1483869600,2017-01-08 10:00:00 +0000 UTC,3156529,,,,272.63,272.15,273.15,1023,,,100,3,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1483873200,2017-01-08 11:00:00 +0000 UTC,3156529,,,,273.63,273.15,274.15,1023,,,80,5,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1483876800,2017-01-08 12:00:00 +0000 UTC,3156529,,,,273.63,273.15,274.15,1022,,,80,3,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1483880400,2017-01-08 13:00:00 +0000 UTC,3156529,,,,274.63,274.15,275.15,1022,,,74,2,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1483884000,2017-01-08 14:00:00 +0000 UTC,3156529,,,,275.15,275.15,275.15,1021,,,80,4,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1483887600,2017-01-08 15:00:00 +0000 UTC,3156529,,,,275.15,275.15,275.15,1021,,,80,4,190,,,,,,,,,20,801,Clouds,few clouds,02d
1483891200,2017-01-08 16:00:00 +0000 UTC,3156529,,,,275.18,274.15,276.15,1021,,,86,3,180,,,,,,,,,20,801,Clouds,few clouds,02n
1483894800,2017-01-08 17:00:00 +0000 UTC,3156529,,,,275.67,275.15,276.15,1021,,,80,4,200,,,,,,,,,20,801,Clouds,few clouds,02n
1483898400,2017-01-08 18:00:00 +0000 UTC,3156529,,,,275.18,274.15,276.15,1021,,,86,1,180,,,,,,,,,20,801,Clouds,few clouds,02n
1483902000,2017-01-08 19:00:00 +0000 UTC,3156529,,,,274.7,273.15,276.15,1020,,,100,1,160,,,,,,,,,20,801,Clouds,few clouds,02n
1483905600,2017-01-08 20:00:00 +0000 UTC,3156529,,,,275.18,274.15,276.15,1020,,,100,2,160,,,,,,,,,20,801,Clouds,few clouds,02n
1483909200,2017-01-08 21:00:00 +0000 UTC,3156529,,,,275.22,273.15,277.15,1019,,,100,2,120,,,,,,,,,20,801,Clouds,few clouds,02n
1483912800,2017-01-08 22:00:00 +0000 UTC,3156529,,,,274.73,272.15,277.15,1020,,,92,2,80,,,,,,,,,20,801,Clouds,few clouds,02n
1483916400,2017-01-08 23:00:00 +0000 UTC,3156529,,,,274.21,272.15,276.15,1019,,,92,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1483920000,2017-01-09 00:00:00 +0000 UTC,3156529,,,,274.21,272.15,276.15,1019,,,92,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1483923600,2017-01-09 01:00:00 +0000 UTC,3156529,,,,274.25,271.15,277.15,1019,,,100,1,0,,,,,,,,,0,701,Mist,mist,50n
1483927200,2017-01-09 02:00:00 +0000 UTC,3156529,,,,274.21,272.15,276.15,1018,,,100,1,110,,,,,,,,,12,741,Fog,fog,50n
1483930800,2017-01-09 03:00:00 +0000 UTC,3156529,,,,274.21,272.15,276.15,1018,,,100,3,120,,,,,,,,,12,741,Fog,fog,50n
1483934400,2017-01-09 04:00:00 +0000 UTC,3156529,,,,273.18,272.15,274.15,1017,,,100,2,110,,,,,,,,,12,741,Fog,fog,50n
1483938000,2017-01-09 05:00:00 +0000 UTC,3156529,,,,272.7,271.15,274.15,1016,,,100,1,340,,,,,,,,,32,741,Fog,fog,50n
1483941600,2017-01-09 06:00:00 +0000 UTC,3156529,,,,272.67,272.15,273.15,1016,,,100,2,100,,,,,,,,,32,741,Fog,fog,50n
1483945200,2017-01-09 07:00:00 +0000 UTC,3156529,,,,272.67,272.15,273.15,1015,,,100,2,100,,,,,,,,,32,741,Fog,fog,50n
1483948800,2017-01-09 08:00:00 +0000 UTC,3156529,,,,273.63,273.15,274.15,1014,,,100,3,160,,,,,,,,,90,741,Fog,fog,50n
1483952400,2017-01-09 09:00:00 +0000 UTC,3156529,,,,273.63,273.15,274.15,1014,,,100,3,170,,,,,,,,,20,801,Clouds,few clouds,02d
1483956000,2017-01-09 10:00:00 +0000 UTC,3156529,,,,275.15,275.15,275.15,1014,,,100,4,160,,,,,,,,,0,800,Clear,Sky is Clear,01d
1483959600,2017-01-09 11:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1013,,,93,3,170,,,,,,,,,0,741,Fog,fog,50d
1483963200,2017-01-09 12:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1012,,,93,4,200,,,,,,,,,0,741,Fog,fog,50d
1483966800,2017-01-09 13:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,1012,,,93,4,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1483970400,2017-01-09 14:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,1011,,,100,6,190,0.9,,,,,,,,75,521,Rain,proximity shower rain,09d
1483974000,2017-01-09 15:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,1011,,,100,6,190,0.3,,,,,,,,90,500,Rain,light rain,10d
1483974000,2017-01-09 15:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,1011,,,100,6,190,0.3,,,,,,,,90,701,Mist,mist,50d
1483977600,2017-01-09 16:00:00 +0000 UTC,3156529,,,,278.63,278.15,279.15,1010,,,93,7,180,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483981200,2017-01-09 17:00:00 +0000 UTC,3156529,,,,278.63,278.15,279.15,1009,,,93,6,190,,,,,,,,,90,701,Mist,mist,50n
1483984800,2017-01-09 18:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,1008,,,100,7,190,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1483988400,2017-01-09 19:00:00 +0000 UTC,3156529,,,,278.63,278.15,279.15,1008,,,93,7,190,,,,,,,,,90,701,Mist,mist,50n
1483992000,2017-01-09 20:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,1007,,,100,7,190,,,,,,,,,92,701,Mist,mist,50n
1483995600,2017-01-09 21:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,1007,,,93,8,190,0.9,,,,,,,,92,501,Rain,moderate rain,10n
1483999200,2017-01-09 22:00:00 +0000 UTC,3156529,,,,277.63,277.15,278.15,1006,,,93,6,180,0.3,,,,,,,,92,500,Rain,light rain,10n
1484002800,2017-01-09 23:00:00 +0000 UTC,3156529,,,,277.63,277.15,278.15,1006,,,93,8,180,0.3,,,,,,,,92,500,Rain,light rain,10n
1484002800,2017-01-09 23:00:00 +0000 UTC,3156529,,,,277.63,277.15,278.15,1006,,,93,8,180,0.3,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1484006400,2017-01-10 00:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1005,,,93,7,170,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1484010000,2017-01-10 01:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1005,,,93,7,180,,,,,,,,,92,301,Drizzle,drizzle,09n
1484013600,2017-01-10 02:00:00 +0000 UTC,3156529,,,,276.63,276.15,277.15,1004,,,93,7,170,0.3,,,,,,,,92,500,Rain,light rain,10n
1484017200,2017-01-10 03:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,1004,,,93,7,170,0.3,,,,,,,,92,500,Rain,light rain,10n
1484020800,2017-01-10 04:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,1004,,,100,6,170,0.9,,,,,,,,92,501,Rain,moderate rain,10n
1484024400,2017-01-10 05:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,1003,,,100,7,170,0.3,,,,,,,,92,500,Rain,light rain,10n
1484028000,2017-01-10 06:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,7,170,0.3,,,,,,,,92,500,Rain,light rain,10n
1484031600,2017-01-10 07:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,7,160,0.9,,,,,,,,92,501,Rain,moderate rain,10n
1484035200,2017-01-10 08:00:00 +0000 UTC,3156529,,,,275.67,275.15,276.15,1003,,,100,6,160,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1484038800,2017-01-10 09:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,5,160,0.9,,,,,,,,90,301,Drizzle,drizzle,09d
1484038800,2017-01-10 09:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,5,160,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1484042400,2017-01-10 10:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,7,170,0.3,,,,,,,,90,500,Rain,light rain,10d
1484042400,2017-01-10 10:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,7,170,0.3,,,,,,,,90,701,Mist,mist,50d
1484046000,2017-01-10 11:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,6,160,0.3,,,,,,,,75,500,Rain,light rain,10d
1484046000,2017-01-10 11:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,6,160,0.3,,,,,,,,75,701,Mist,mist,50d
1484049600,2017-01-10 12:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1003,,,93,6,170,0.3,,,,,,,,90,500,Rain,light rain,10d
1484053200,2017-01-10 13:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1002,,,93,7,180,0.3,,,,,,,,90,500,Rain,light rain,10d
1484053200,2017-01-10 13:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1002,,,93,7,180,0.3,,,,,,,,90,701,Mist,mist,50d
1484056800,2017-01-10 14:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,1002,,,100,8,170,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1484060400,2017-01-10 15:00:00 +0000 UTC,3156529,,,,276.66,276.15,277.15,1001,,,100,8,180,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1484064000,2017-01-10 16:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1001,,,93,7,180,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1484067600,2017-01-10 17:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1000,,,93,8,180,0.3,,,,,,,,90,500,Rain,light rain,10n
1484071200,2017-01-10 18:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1000,,,100,7,190,,,,,,,,,90,804,Clouds,overcast clouds,04n
1484074800,2017-01-10 19:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1000,,,93,7,190,0.3,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1484074800,2017-01-10 19:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,1000,,,93,7,190,0.3,,,,,,,,75,500,Rain,light rain,10n
1484078400,2017-01-10 20:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,999,,,93,8,180,0.3,,,,,,,,92,500,Rain,light rain,10n
1484082000,2017-01-10 21:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,999,,,93,8,170,0.9,,,,,,,,92,501,Rain,moderate rain,10n
1484082000,2017-01-10 21:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,999,,,93,8,170,0.9,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1484085600,2017-01-10 22:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,997,,,93,9,180,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1484089200,2017-01-10 23:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,996,,,93,9,190,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1484092800,2017-01-11 00:00:00 +0000 UTC,3156529,,,,278.67,278.15,279.15,995,,,100,11,190,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1484096400,2017-01-11 01:00:00 +0000 UTC,3156529,,,,279.15,279.15,279.15,994,,,93,8,190,0.3,,,,,,,,92,500,Rain,light rain,10n
1484100000,2017-01-11 02:00:00 +0000 UTC,3156529,,,,279.15,279.15,279.15,993,,,93,9,200,0.3,,,,,,,,92,500,Rain,light rain,10n
1484103600,2017-01-11 03:00:00 +0000 UTC,3156529,,,,279.15,279.15,279.15,992,,,93,9,190,0.3,,,,,,,,92,500,Rain,light rain,10n
1484107200,2017-01-11 04:00:00 +0000 UTC,3156529,,,,278.63,278.15,279.15,990,,,93,10,190,0.9,,,,,,,,92,501,Rain,moderate rain,10n
1484107200,2017-01-11 04:00:00 +0000 UTC,3156529,,,,278.63,278.15,279.15,990,,,93,10,190,0.9,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1484110800,2017-01-11 05:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,988,,,93,11,190,0.3,,,,,,,,92,500,Rain,light rain,10n
1484114400,2017-01-11 06:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,986,,,93,12,180,0.3,,,,,,,,92,500,Rain,light rain,10n
1484118000,2017-01-11 07:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,984,,,93,13,180,0.3,,,,,,,,92,500,Rain,light rain,10n
1484121600,2017-01-11 08:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,982,,,93,11,170,0.3,,,,,,,,75,500,Rain,light rain,10n
1484125200,2017-01-11 09:00:00 +0000 UTC,3156529,,,,276.63,276.15,277.15,979,,,93,12,160,0.3,,,,,,,,75,500,Rain,light rain,10d
1484125200,2017-01-11 09:00:00 +0000 UTC,3156529,,,,276.63,276.15,277.15,979,,,93,12,160,0.3,,,,,,,,75,600,Snow,light snow,13d
1484128800,2017-01-11 10:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,976,,,93,12,160,0.3,,,,,,,,75,500,Rain,light rain,10d
1484132400,2017-01-11 11:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,973,,,93,11,150,0.3,,,,,,,,75,500,Rain,light rain,10d
1484132400,2017-01-11 11:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,973,,,93,11,150,0.3,,,,,,,,75,301,Drizzle,drizzle,09d
1484136000,2017-01-11 12:00:00 +0000 UTC,3156529,,,,278.18,277.15,279.15,970,,,93,11,170,0.3,,,,,,,,75,500,Rain,light rain,10d
1484139600,2017-01-11 13:00:00 +0000 UTC,3156529,,,,278.63,278.15,279.15,968,,,93,8,170,0.3,,,,,,,,75,500,Rain,light rain,10d
1484143200,2017-01-11 14:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,966,,,93,9,170,,,,,,,,,75,301,Drizzle,drizzle,09d
1484146800,2017-01-11 15:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,965,,,93,3,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1484150400,2017-01-11 16:00:00 +0000 UTC,3156529,,,,277.63,277.15,278.15,965,,,93,3,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1484154000,2017-01-11 17:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,966,,,93,6,280,,,,,,,,,75,301,Drizzle,drizzle,09n
1484157600,2017-01-11 18:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,968,,,86,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1484161200,2017-01-11 19:00:00 +0000 UTC,3156529,,,,276.18,275.15,277.15,969,,,93,3,290,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484164800,2017-01-11 20:00:00 +0000 UTC,3156529,,,,276.67,276.15,277.15,970,,,86,3,250,0.3,,,,,,,,92,500,Rain,light rain,10n
1484168400,2017-01-11 21:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,971,,,69,6,280,0.3,,,,,,,,92,500,Rain,light rain,10n
1484172000,2017-01-11 22:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,973,,,64,5,280,0.3,,,,,,,,92,500,Rain,light rain,10n
1484175600,2017-01-11 23:00:00 +0000 UTC,3156529,,,,277.15,277.15,277.15,974,,,60,3,270,0.3,,,,,,,,68,500,Rain,light rain,10n
1484179200,2017-01-12 00:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,975,,,64,4,250,0.3,,,,,,,,68,500,Rain,light rain,10n
1484182800,2017-01-12 01:00:00 +0000 UTC,3156529,,,,276.63,276.15,277.15,976,,,60,4,250,0.3,,,,,,,,68,500,Rain,light rain,10n
1484186400,2017-01-12 02:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,976,,,64,1,0,,,,,,,,,12,801,Clouds,few clouds,02n
1484190000,2017-01-12 03:00:00 +0000 UTC,3156529,,,,275.63,275.15,276.15,976,,,64,3,230,,,,,,,,,12,801,Clouds,few clouds,02n
1484193600,2017-01-12 04:00:00 +0000 UTC,3156529,,,,275.15,275.15,275.15,976,,,64,3,200,,,,,,,,,12,801,Clouds,few clouds,02n
1484197200,2017-01-12 05:00:00 +0000 UTC,3156529,,,,275.15,275.15,275.15,976,,,69,4,210,,,,,,,,,56,803,Clouds,broken clouds,04n
1484200800,2017-01-12 06:00:00 +0000 UTC,3156529,,,,275.63,275.15,276.15,976,,,69,5,210,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484204400,2017-01-12 07:00:00 +0000 UTC,3156529,,,,275.63,275.15,276.15,976,,,69,6,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484208000,2017-01-12 08:00:00 +0000 UTC,3156529,,,,275.63,275.15,276.15,976,,,69,5,210,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484211600,2017-01-12 09:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,977,,,69,5,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484215200,2017-01-12 10:00:00 +0000 UTC,3156529,,,,275.63,275.15,276.15,977,,,74,5,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484218800,2017-01-12 11:00:00 +0000 UTC,3156529,,,,276.15,276.15,276.15,977,,,83,5,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484222400,2017-01-12 12:00:00 +0000 UTC,3156529,,,,276.63,276.15,277.15,978,,,83,6,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484226000,2017-01-12 13:00:00 +0000 UTC,3156529,,,,277.67,277.15,278.15,978,,,69,4,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484229600,2017-01-12 14:00:00 +0000 UTC,3156529,,,,278.15,278.15,278.15,978,,,60,5,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484233200,2017-01-12 15:00:00 +0000 UTC,3156529,,,,277.64,277.15,278.15,978,,,60,4,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484236800,2017-01-12 16:00:00 +0000 UTC,3156529,,,,277.63,277.15,278.15,978,,,56,5,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484240400,2017-01-12 17:00:00 +0000 UTC,3156529,,,,276.63,276.15,277.15,979,,,64,5,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484244000,2017-01-12 18:00:00 +0000 UTC,3156529,,,,276.64,276.15,277.15,979,,,60,4,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484247600,2017-01-12 19:00:00 +0000 UTC,3156529,,,,276.63,276.15,277.15,979,,,60,5,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484251200,2017-01-12 20:00:00 +0000 UTC,3156529,,,,275.58,275.15,276.15,980,,,64,4,220,0.3,,,,,,,,92,500,Rain,light rain,10n
1484254800,2017-01-12 21:00:00 +0000 UTC,3156529,,,,275.15,275.15,275.15,981,,,69,4,220,0.3,,,,,,,,92,500,Rain,light rain,10n
1484258400,2017-01-12 22:00:00 +0000 UTC,3156529,,,,274.64,274.15,275.15,981,,,69,4,230,0.3,,,,,,,,92,500,Rain,light rain,10n
1484262000,2017-01-12 23:00:00 +0000 UTC,3156529,,,,274.15,274.15,274.15,981,,,74,4,220,0.3,,,,,,,,76,500,Rain,light rain,10n
1484265600,2017-01-13 00:00:00 +0000 UTC,3156529,,,,273.63,273.15,274.15,981,,,74,4,220,0.3,,,,,,,,76,500,Rain,light rain,10n
1484269200,2017-01-13 01:00:00 +0000 UTC,3156529,,,,273.15,273.15,273.15,982,,,100,4,210,0.3,,,,,,,,76,500,Rain,light rain,10n
1484272800,2017-01-13 02:00:00 +0000 UTC,3156529,,,,273.67,273.15,274.15,983,,,100,3,220,0.3,,,,,,,,44,500,Rain,light rain,10n
1484276400,2017-01-13 03:00:00 +0000 UTC,3156529,,,,273.15,273.15,273.15,983,,,100,3,190,0.3,,,,,,,,44,500,Rain,light rain,10n
1484280000,2017-01-13 04:00:00 +0000 UTC,3156529,,,,273.15,273.15,273.15,983,,,100,2,180,0.3,,,,,,,,44,500,Rain,light rain,10n
1484283600,2017-01-13 05:00:00 +0000 UTC,3156529,,,,272.63,272.15,273.15,984,,,100,3,220,,,,,,,,,8,800,Clear,sky is clear,02n
1484287200,2017-01-13 06:00:00 +0000 UTC,3156529,,,,272.63,272.15,273.15,984,,,100,2,240,,,,,,,,,8,800,Clear,sky is clear,02n
1484290800,2017-01-13 07:00:00 +0000 UTC,3156529,,,,272.12,271.15,273.15,985,,,100,2,210,,,,,,,,,8,800,Clear,sky is clear,02n
1484294400,2017-01-13 08:00:00 +0000 UTC,3156529,,,,271.67,271.15,272.15,985,,,86,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484298000,2017-01-13 09:00:00 +0000 UTC,3156529,,,,270.67,270.15,271.15,986,,,86,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484301600,2017-01-13 10:00:00 +0000 UTC,3156529,,,,271.18,270.15,272.15,986,,,86,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484305200,2017-01-13 11:00:00 +0000 UTC,3156529,,,,273.12,272.15,274.15,987,,,74,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484308800,2017-01-13 12:00:00 +0000 UTC,3156529,,,,273.6,272.15,275.15,987,,,69,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484312400,2017-01-13 13:00:00 +0000 UTC,3156529,,,,273.63,273.15,274.15,987,,,69,1,240,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484316000,2017-01-13 14:00:00 +0000 UTC,3156529,,,,274.15,274.15,274.15,988,,,69,2,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484319600,2017-01-13 15:00:00 +0000 UTC,3156529,,,,272.64,272.15,273.15,988,,,100,1,180,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484323200,2017-01-13 16:00:00 +0000 UTC,3156529,,,,272.12,271.15,273.15,988,,,100,2,180,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484326800,2017-01-13 17:00:00 +0000 UTC,3156529,,,,271.63,271.15,272.15,989,,,80,2,210,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484330400,2017-01-13 18:00:00 +0000 UTC,3156529,,,,270.18,269.15,271.15,989,,,92,1,330,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484334000,2017-01-13 19:00:00 +0000 UTC,3156529,,,,269.73,269.15,270.15,990,,,92,1,110,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484337600,2017-01-13 20:00:00 +0000 UTC,3156529,,,,269.18,268.15,270.15,990,,,92,2,330,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484341200,2017-01-13 21:00:00 +0000 UTC,3156529,,,,268.67,268.15,269.15,991,,,92,1,340,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484344800,2017-01-13 22:00:00 +0000 UTC,3156529,,,,268.18,267.15,269.15,991,,,92,0,50,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484348400,2017-01-13 23:00:00 +0000 UTC,3156529,,,,268.18,267.15,269.15,991,,,92,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484352000,2017-01-14 00:00:00 +0000 UTC,3156529,,,,267.67,267.15,268.15,992,,,92,1,350,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484355600,2017-01-14 01:00:00 +0000 UTC,3156529,,,,267.72,267.15,268.15,992,,,92,2,330,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484359200,2017-01-14 02:00:00 +0000 UTC,3156529,,,,267.67,267.15,268.15,992,,,92,1,330,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484362800,2017-01-14 03:00:00 +0000 UTC,3156529,,,,267.67,267.15,268.15,992,,,92,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484366400,2017-01-14 04:00:00 +0000 UTC,3156529,,,,267.7,266.15,269.15,993,,,92,0,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484370000,2017-01-14 05:00:00 +0000 UTC,3156529,,,,268.22,266.15,270.15,994,,,92,1,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484373600,2017-01-14 06:00:00 +0000 UTC,3156529,,,,268.7,267.15,270.15,994,,,92,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484377200,2017-01-14 07:00:00 +0000 UTC,3156529,,,,269.18,268.15,270.15,995,,,92,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1484380800,2017-01-14 08:00:00 +0000 UTC,3156529,,,,270.22,268.15,272.15,996,,,92,1,350,,,,,,,,,12,801,Clouds,few clouds,02n
1484384400,2017-01-14 09:00:00 +0000 UTC,3156529,,,,270.73,268.15,273.15,997,,,92,2,50,,,,,,,,,12,801,Clouds,few clouds,02d
1484388000,2017-01-14 10:00:00 +0000 UTC,3156529,,,,271.7,270.15,273.15,997,,,92,3,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1484391600,2017-01-14 11:00:00 +0000 UTC,3156529,,,,272.67,272.15,273.15,998,,,86,2,10,0.9,,,,,,,,0,521,Rain,proximity shower rain,09d
1484395200,2017-01-14 12:00:00 +0000 UTC,3156529,,,,272.67,272.15,273.15,998,,,86,3,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
