Date,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2018-12-07 05:00:00,0,0,0,0,0,0,0,0,0
2018-12-07 06:00:00,0,0,0,0,0,11,0,0,11
2018-12-07 07:00:00,0,0,0,0,0,47,0,11,58
2018-12-07 08:00:00,0,0,0,0,0,23,0,35,58
2018-12-07 09:00:00,0,0,0,0,0,11,0,0,11
2018-12-07 10:00:00,0,0,0,23,0,35,0,11,69
2018-12-07 11:00:00,0,0,0,11,0,35,0,11,57
2018-12-07 12:00:00,0,0,0,11,0,23,0,23,57
2018-12-07 13:00:00,0,0,0,11,0,0,0,11,22
2018-12-07 14:00:00,0,0,0,11,0,59,0,0,70
2018-12-07 15:00:00,0,0,0,11,0,47,0,59,117
2018-12-07 16:00:00,0,0,0,0,0,47,0,0,47
2018-12-07 17:00:00,0,0,0,11,0,0,0,11,22
2018-12-07 18:00:00,0,0,0,35,0,11,0,23,69
2018-12-07 19:00:00,0,0,0,11,0,23,0,11,45
2018-12-07 20:00:00,0,0,0,0,0,11,0,0,11
2018-12-07 21:00:00,0,0,0,0,0,0,0,0,0
2018-12-07 22:00:00,0,0,0,11,0,0,0,0,11
2018-12-07 23:00:00,0,0,0,0,0,11,0,0,11
2018-12-08 00:00:00,0,0,11,0,11,35,11,0,68
2018-12-08 01:00:00,0,23,0,11,0,35,35,0,104
2018-12-08 02:00:00,0,0,11,0,0,0,0,0,11
2018-12-08 03:00:00,0,0,0,0,0,11,0,0,11
2018-12-08 04:00:00,0,0,0,0,0,0,23,0,23
2018-12-08 05:00:00,0,0,11,0,0,0,0,0,11
2018-12-08 06:00:00,0,0,0,0,0,0,11,0,11
2018-12-08 07:00:00,0,0,0,11,0,0,23,0,34
2018-12-08 08:00:00,0,23,35,35,11,11,94,0,209
2018-12-08 09:00:00,0,35,11,70,11,59,118,11,315
2018-12-08 10:00:00,0,106,11,212,82,59,212,70,752
2018-12-08 11:00:00,0,448,11,483,118,94,601,35,1790
2018-12-08 12:00:00,0,401,47,708,200,283,979,0,2618
2018-12-08 13:00:00,0,271,59,566,47,200,1097,35,2275
2018-12-08 14:00:00,0,236,23,436,118,141,885,23,1862
2018-12-08 15:00:00,0,106,106,141,70,283,354,23,1083
2018-12-08 16:00:00,0,35,23,59,47,35,365,11,575
2018-12-08 17:00:00,0,70,59,94,0,106,212,0,541
2018-12-08 18:00:00,0,23,59,23,23,11,177,11,327
2018-12-08 19:00:00,0,23,0,0,0,11,23,11,68
2018-12-08 20:00:00,0,35,0,0,0,0,94,0,129
2018-12-08 21:00:00,0,11,0,23,0,0,35,0,69
2018-12-08 22:00:00,0,0,0,0,0,0,106,0,106
2018-12-08 23:00:00,0,11,23,11,0,0,118,0,163
2018-12-09 00:00:00,0,0,35,70,23,0,59,11,198
2018-12-09 01:00:00,0,0,0,11,0,0,106,0,117
2018-12-09 02:00:00,0,0,23,0,0,0,23,0,46
2018-12-09 03:00:00,0,11,0,0,0,0,0,0,11
2018-12-09 04:00:00,0,0,0,0,0,0,35,0,35
2018-12-09 05:00:00,0,0,0,0,0,0,23,0,23
2018-12-09 06:00:00,0,0,0,0,0,0,35,0,35
2018-12-09 07:00:00,0,0,0,11,0,0,47,0,58
2018-12-09 08:00:00,0,0,11,0,0,0,35,0,46
2018-12-09 09:00:00,0,11,11,11,0,0,94,11,138
2018-12-09 10:00:00,0,94,0,106,0,82,141,35,458
2018-12-09 11:00:00,0,82,11,271,0,23,212,23,622
2018-12-09 12:00:00,0,377,165,837,47,141,790,59,2416
2018-12-09 13:00:00,0,472,23,908,118,177,1109,82,2889
2018-12-09 14:00:00,0,330,11,1085,47,283,1345,47,3148
2018-12-09 15:00:00,0,153,0,424,11,153,778,23,1542
2018-12-09 16:00:00,0,94,11,70,35,23,188,23,444
2018-12-09 17:00:00,0,0,11,47,11,47,47,0,163
2018-12-09 18:00:00,0,23,11,11,0,11,70,0,126
2018-12-09 19:00:00,0,11,0,0,11,11,70,47,150
2018-12-09 20:00:00,0,23,11,0,0,0,11,59,104
2018-12-09 21:00:00,0,11,0,11,0,11,47,11,91
2018-12-09 22:00:00,0,0,0,0,0,0,0,0,0
2018-12-09 23:00:00,0,0,11,0,0,0,23,11,45
2018-12-10 00:00:00,0,0,0,0,0,0,11,0,11
2018-12-10 01:00:00,0,0,0,0,0,0,0,0,0
2018-12-10 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-10 03:00:00,0,0,0,0,0,0,0,0,0
2018-12-10 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-10 05:00:00,0,0,0,0,0,0,11,0,11
2018-12-10 06:00:00,0,23,0,0,0,11,23,11,68
2018-12-10 07:00:00,0,0,0,35,0,11,23,0,69
2018-12-10 08:00:00,0,23,11,0,0,35,47,70,186
2018-12-10 09:00:00,0,23,0,0,0,23,70,11,127
2018-12-10 10:00:00,0,0,11,0,11,23,35,0,80
2018-12-10 11:00:00,0,11,0,0,0,23,94,23,151
2018-12-10 12:00:00,0,23,11,23,0,82,141,35,315
2018-12-10 13:00:00,0,35,23,0,11,23,94,23,209
2018-12-10 14:00:00,0,35,0,0,0,70,129,35,269
2018-12-10 15:00:00,0,23,11,35,0,35,70,35,209
2018-12-10 16:00:00,0,59,11,11,11,0,70,35,197
2018-12-10 17:00:00,0,23,0,11,23,11,35,0,103
2018-12-10 18:00:00,0,11,0,0,11,23,11,0,56
2018-12-10 19:00:00,0,23,0,11,0,23,35,0,92
2018-12-10 20:00:00,0,23,11,0,0,0,11,11,56
2018-12-10 21:00:00,0,11,0,0,0,23,23,0,57
2018-12-10 22:00:00,0,0,0,0,0,0,0,0,0
2018-12-10 23:00:00,0,0,0,0,0,0,0,0,0
2018-12-11 00:00:00,0,0,0,0,0,0,0,0,0
2018-12-11 01:00:00,0,0,0,0,0,0,0,0,0
2018-12-11 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-11 03:00:00,0,0,0,0,0,0,0,0,0
2018-12-11 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-11 05:00:00,0,0,0,0,0,0,0,0,0
2018-12-11 06:00:00,0,0,0,0,0,0,35,11,46
2018-12-11 07:00:00,0,0,11,11,0,11,47,0,80
2018-12-11 08:00:00,0,11,23,0,0,11,11,47,103
2018-12-11 09:00:00,0,11,0,0,47,0,35,0,93
2018-12-11 10:00:00,0,70,11,0,23,11,70,11,196
2018-12-11 11:00:00,0,82,0,0,0,47,94,47,270
2018-12-11 12:00:00,0,82,0,35,11,35,177,35,375
2018-12-11 13:00:00,0,82,23,59,47,11,153,11,386
2018-12-11 14:00:00,0,59,23,35,11,59,153,47,387
2018-12-11 15:00:00,0,35,35,0,0,11,82,23,186
2018-12-11 16:00:00,0,35,11,11,47,23,165,35,327
2018-12-11 17:00:00,0,11,0,35,0,0,59,23,128
2018-12-11 18:00:00,0,11,23,0,23,35,70,35,197
2018-12-11 19:00:00,0,23,0,0,11,11,11,0,56
2018-12-11 20:00:00,0,11,11,0,0,0,11,11,44
2018-12-11 21:00:00,0,23,0,0,23,35,47,0,128
2018-12-11 22:00:00,0,0,0,0,0,0,11,0,11
2018-12-11 23:00:00,0,11,0,0,0,11,11,11,44
2018-12-12 00:00:00,0,11,0,0,0,0,11,0,22
2018-12-12 01:00:00,0,11,0,0,0,0,0,0,11
2018-12-12 02:00:00,0,23,0,0,0,0,0,0,23
2018-12-12 03:00:00,0,23,0,0,0,0,11,0,34
2018-12-12 04:00:00,0,23,0,0,0,0,11,0,34
2018-12-12 05:00:00,0,11,0,0,0,0,0,11,22
2018-12-12 06:00:00,0,23,0,0,0,23,35,0,81
2018-12-12 07:00:00,0,11,0,11,0,0,35,47,104
2018-12-12 08:00:00,0,11,0,47,0,0,35,35,128
2018-12-12 09:00:00,0,0,0,0,11,0,47,0,58
2018-12-12 10:00:00,0,0,0,0,11,0,35,0,46
2018-12-12 11:00:00,0,0,0,11,35,0,165,0,211
2018-12-12 12:00:00,0,0,0,35,0,0,188,0,223
2018-12-12 13:00:00,0,0,0,35,11,0,330,0,376
2018-12-12 14:00:00,0,0,0,23,0,0,35,0,58
2018-12-12 15:00:00,0,0,0,35,82,0,35,0,152
2018-12-12 16:00:00,0,0,0,11,23,0,70,0,104
2018-12-12 17:00:00,0,0,0,0,0,0,82,0,82
2018-12-12 18:00:00,0,0,0,11,11,0,35,0,57
2018-12-12 19:00:00,0,0,0,11,0,0,0,0,11
2018-12-12 20:00:00,0,0,0,0,0,0,0,0,0
2018-12-12 21:00:00,0,0,0,0,0,0,11,0,11
2018-12-12 22:00:00,0,0,0,0,0,0,0,0,0
2018-12-12 23:00:00,0,0,0,0,0,0,11,0,11
2018-12-13 00:00:00,0,0,0,0,0,0,11,11,22
2018-12-13 01:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 03:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 05:00:00,0,0,0,0,0,0,11,0,11
2018-12-13 06:00:00,0,11,0,0,0,0,35,11,57
2018-12-13 07:00:00,0,23,0,11,0,0,35,11,80
2018-12-13 08:00:00,0,0,47,0,11,0,0,35,93
2018-12-13 09:00:00,0,11,35,0,0,0,47,0,93
2018-12-13 10:00:00,0,94,35,11,0,0,106,23,269
2018-12-13 11:00:00,0,70,35,47,0,23,141,0,316
2018-12-13 12:00:00,0,70,0,11,11,0,82,35,209
2018-12-13 13:00:00,0,47,11,23,23,11,188,23,326
2018-12-13 14:00:00,0,47,11,0,0,23,165,11,257
2018-12-13 15:00:00,0,47,23,0,0,0,23,11,104
2018-12-13 16:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 17:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 18:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 19:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 20:00:00,0,11,0,0,0,0,11,0,22
2018-12-13 21:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 22:00:00,0,0,0,0,0,0,0,0,0
2018-12-13 23:00:00,0,0,0,0,0,0,0,0,0
2018-12-14 00:00:00,0,0,0,0,0,11,23,0,34
2018-12-14 01:00:00,0,0,0,0,0,23,11,0,34
2018-12-14 02:00:00,0,11,0,0,0,0,0,0,11
2018-12-14 03:00:00,0,0,11,0,0,0,0,0,11
2018-12-14 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-14 05:00:00,0,11,0,0,0,0,11,0,22
2018-12-14 06:00:00,0,11,0,0,0,0,11,0,22
2018-12-14 07:00:00,0,35,0,0,23,0,70,11,139
2018-12-14 08:00:00,0,47,23,23,0,0,23,59,175
2018-12-14 09:00:00,0,11,0,11,11,0,23,0,56
2018-12-14 10:00:00,0,23,11,11,11,0,82,0,138
2018-12-14 11:00:00,0,47,11,0,11,70,118,35,292
2018-12-14 12:00:00,0,47,11,0,11,59,118,35,281
2018-12-14 13:00:00,0,47,11,0,0,23,177,59,317
2018-12-14 14:00:00,0,23,11,0,11,35,94,47,221
2018-12-14 15:00:00,0,23,0,0,11,47,70,0,151
2018-12-14 16:00:00,0,35,11,11,11,23,23,11,125
2018-12-14 17:00:00,0,23,35,0,11,23,94,11,197
2018-12-14 18:00:00,0,23,11,0,35,47,118,0,234
2018-12-14 19:00:00,0,23,0,47,70,11,35,35,221
2018-12-14 20:00:00,0,11,0,0,82,0,23,11,127
2018-12-14 21:00:00,0,23,0,0,47,0,11,0,81
2018-12-14 22:00:00,0,82,35,11,23,23,106,0,280
2018-12-14 23:00:00,0,0,23,0,47,35,94,0,199
2018-12-15 00:00:00,0,0,0,11,0,11,23,23,68
2018-12-15 01:00:00,0,0,23,0,11,0,23,35,92
2018-12-15 02:00:00,0,0,0,11,0,11,0,0,22
2018-12-15 03:00:00,0,0,0,11,0,0,0,11,22
2018-12-15 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-15 05:00:00,0,0,0,0,0,0,0,0,0
2018-12-15 06:00:00,0,0,0,0,0,0,0,0,0
2018-12-15 07:00:00,0,0,0,0,0,0,0,0,0
2018-12-15 08:00:00,0,11,0,35,0,0,35,0,81
2018-12-15 09:00:00,0,11,0,94,11,0,106,23,245
2018-12-15 10:00:00,0,70,0,188,0,11,165,0,434
2018-12-15 11:00:00,0,188,0,342,23,82,318,11,964
2018-12-15 12:00:00,0,236,11,554,35,365,885,11,2097
2018-12-15 13:00:00,0,259,11,460,23,165,1050,70,2038
2018-12-15 14:00:00,0,271,0,271,23,271,660,47,1543
2018-12-15 15:00:00,0,165,0,212,94,141,578,11,1201
2018-12-15 16:00:00,0,59,0,82,23,35,271,11,481
2018-12-15 17:00:00,0,11,11,0,0,23,165,23,233
2018-12-15 18:00:00,0,11,0,11,0,0,59,23,104
2018-12-15 19:00:00,0,0,0,11,0,11,47,0,69
2018-12-15 20:00:00,0,23,0,0,0,11,11,11,56
2018-12-15 21:00:00,0,0,0,0,0,0,11,0,11
2018-12-15 22:00:00,0,0,0,0,0,0,47,0,47
2018-12-15 23:00:00,0,0,0,0,0,0,11,0,11
2018-12-16 00:00:00,0,0,0,0,0,0,47,0,47
2018-12-16 01:00:00,0,11,11,0,0,0,82,0,104
2018-12-16 02:00:00,0,0,0,0,0,0,23,11,34
2018-12-16 03:00:00,0,0,0,0,0,0,0,11,11
2018-12-16 04:00:00,0,0,0,0,0,0,47,0,47
2018-12-16 05:00:00,0,0,0,0,0,0,23,0,23
2018-12-16 06:00:00,0,11,0,0,0,0,0,0,11
2018-12-16 07:00:00,0,11,0,0,0,0,11,0,22
2018-12-16 08:00:00,0,11,0,0,0,11,11,0,33
2018-12-16 09:00:00,0,11,0,35,0,11,35,23,115
2018-12-16 10:00:00,0,11,23,118,0,11,35,11,209
2018-12-16 11:00:00,0,94,0,165,11,47,295,11,623
2018-12-16 12:00:00,0,295,0,507,11,165,590,11,1579
2018-12-16 13:00:00,0,377,0,531,106,188,719,23,1944
2018-12-16 14:00:00,0,153,0,389,59,236,519,59,1415
2018-12-16 15:00:00,0,106,0,247,35,70,377,23,858
2018-12-16 16:00:00,0,70,35,141,11,23,236,11,527
2018-12-16 17:00:00,0,59,23,59,23,59,118,0,341
2018-12-16 18:00:00,0,0,23,0,11,11,47,0,92
2018-12-16 19:00:00,0,118,47,23,35,35,11,0,269
2018-12-16 20:00:00,0,0,0,0,11,11,11,0,33
2018-12-16 21:00:00,0,0,11,0,11,0,0,11,33
2018-12-16 22:00:00,0,0,0,0,11,0,0,0,11
2018-12-16 23:00:00,0,0,0,0,11,0,0,0,11
2018-12-17 00:00:00,0,0,0,11,11,0,0,0,22
2018-12-17 01:00:00,0,0,0,0,0,0,0,0,0
2018-12-17 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-17 03:00:00,0,0,0,0,11,0,0,0,11
2018-12-17 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-17 05:00:00,0,0,0,0,0,0,11,0,11
2018-12-17 06:00:00,0,0,0,0,0,11,11,35,57
2018-12-17 07:00:00,0,11,0,0,0,0,35,35,81
2018-12-17 08:00:00,0,23,0,0,0,23,0,47,93
2018-12-17 09:00:00,0,35,0,0,11,0,0,23,69
2018-12-17 10:00:00,0,94,0,23,0,0,118,35,270
2018-12-17 11:00:00,0,70,11,11,11,11,59,94,267
2018-12-17 12:00:00,0,35,59,70,0,59,165,35,423
2018-12-17 13:00:00,0,70,0,35,11,47,106,106,375
2018-12-17 14:00:00,0,59,11,11,23,35,59,59,257
2018-12-17 15:00:00,0,47,11,47,0,35,141,23,304
2018-12-17 16:00:00,0,23,0,11,0,47,106,35,222
2018-12-17 17:00:00,0,0,11,23,23,23,70,11,161
2018-12-17 18:00:00,0,35,0,35,0,23,70,23,186
2018-12-17 19:00:00,0,11,0,11,0,0,47,0,69
2018-12-17 20:00:00,0,106,11,11,0,0,47,0,175
2018-12-17 21:00:00,0,0,0,11,0,11,70,11,103
2018-12-17 22:00:00,0,11,0,0,0,0,23,0,34
2018-12-17 23:00:00,0,0,0,0,0,0,0,11,11
2018-12-18 00:00:00,0,0,0,0,0,0,0,0,0
2018-12-18 01:00:00,0,0,0,0,0,0,0,0,0
2018-12-18 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-18 03:00:00,0,0,0,0,0,0,0,0,0
2018-12-18 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-18 05:00:00,0,0,0,0,11,0,23,0,34
2018-12-18 06:00:00,0,0,0,0,0,0,35,0,35
2018-12-18 07:00:00,0,0,0,11,0,11,11,0,33
2018-12-18 08:00:00,0,23,0,0,0,0,94,106,223
2018-12-18 09:00:00,0,47,0,11,0,11,47,0,116
2018-12-18 10:00:00,0,11,11,47,47,23,188,35,362
2018-12-18 11:00:00,0,35,11,106,0,82,224,23,481
2018-12-18 12:00:00,0,59,0,35,35,82,271,35,517
2018-12-18 13:00:00,0,129,0,59,23,59,306,47,623
2018-12-18 14:00:00,0,35,11,23,11,23,129,35,267
2018-12-18 15:00:00,0,35,0,47,11,47,82,23,245
2018-12-18 16:00:00,0,35,0,23,0,82,23,0,163
2018-12-18 17:00:00,0,11,0,35,0,35,35,0,116
2018-12-18 18:00:00,0,23,0,11,0,11,35,11,91
2018-12-18 19:00:00,0,23,11,11,0,11,35,0,91
2018-12-18 20:00:00,0,11,0,11,11,0,11,0,44
2018-12-18 21:00:00,0,0,0,0,11,0,35,0,46
2018-12-18 22:00:00,0,0,0,0,0,0,35,0,35
2018-12-18 23:00:00,0,0,0,0,0,11,0,0,11
2018-12-19 00:00:00,0,0,0,0,0,0,0,0,0
2018-12-19 01:00:00,0,11,0,0,0,0,11,0,22
2018-12-19 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-19 03:00:00,0,0,0,11,0,0,0,0,11
2018-12-19 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-19 05:00:00,0,0,0,0,0,0,11,11,22
2018-12-19 06:00:00,0,0,0,11,0,0,11,11,33
2018-12-19 07:00:00,0,0,11,11,0,11,35,11,79
2018-12-19 08:00:00,0,11,0,0,11,0,47,47,116
2018-12-19 09:00:00,0,23,11,0,35,59,35,35,198
2018-12-19 10:00:00,0,70,11,0,35,35,35,23,209
2018-12-19 11:00:00,0,59,0,23,23,94,118,23,340
2018-12-19 12:00:00,0,94,11,0,11,23,165,94,398
2018-12-19 13:00:00,0,59,0,0,23,47,330,47,506
2018-12-19 14:00:00,0,94,0,23,0,47,177,59,400
2018-12-19 15:00:00,0,47,0,23,47,23,106,23,269
2018-12-19 16:00:00,0,11,0,23,11,47,82,23,197
2018-12-19 17:00:00,0,11,0,0,0,0,70,0,81
2018-12-19 18:00:00,0,23,0,0,0,0,11,11,45
2018-12-19 19:00:00,0,11,0,0,0,0,11,0,22
2018-12-19 20:00:00,0,11,0,0,0,0,11,0,22
2018-12-19 21:00:00,0,0,0,0,0,0,0,0,0
2018-12-19 22:00:00,0,0,0,0,0,0,0,0,0
2018-12-19 23:00:00,0,0,0,0,0,0,0,0,0
2018-12-20 00:00:00,11,23,0,0,0,11,0,0,45
2018-12-20 01:00:00,0,0,0,0,0,0,0,0,0
2018-12-20 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-20 03:00:00,0,0,0,11,0,0,0,0,11
2018-12-20 04:00:00,0,0,0,11,0,0,0,0,11
2018-12-20 05:00:00,0,0,0,11,0,0,0,0,11
2018-12-20 06:00:00,0,23,0,11,0,11,11,11,67
2018-12-20 07:00:00,0,23,0,59,11,0,35,23,151
2018-12-20 08:00:00,0,59,0,23,35,0,23,59,199
2018-12-20 09:00:00,0,23,0,23,35,11,23,11,126
2018-12-20 10:00:00,35,47,0,23,59,23,47,23,257
2018-12-20 11:00:00,82,47,11,23,23,11,118,23,338
2018-12-20 12:00:00,59,23,35,59,35,23,200,23,457
2018-12-20 13:00:00,11,94,0,0,11,11,106,35,268
2018-12-20 14:00:00,129,47,11,0,11,11,141,35,385
2018-12-20 15:00:00,165,47,0,35,0,35,118,35,435
2018-12-20 16:00:00,23,23,0,35,23,11,59,11,185
2018-12-20 17:00:00,47,23,0,59,59,11,70,11,280
2018-12-20 18:00:00,23,0,0,11,0,47,23,11,115
2018-12-20 19:00:00,59,47,0,47,11,23,23,0,210
2018-12-20 20:00:00,70,47,0,11,11,59,11,0,209
2018-12-20 21:00:00,0,11,0,0,0,23,11,0,45
2018-12-20 22:00:00,11,0,0,0,11,11,0,0,33
2018-12-20 23:00:00,0,0,0,0,0,0,0,0,0
2018-12-21 00:00:00,0,0,0,0,0,0,0,0,0
2018-12-21 01:00:00,0,0,0,0,0,0,11,0,11
2018-12-21 02:00:00,0,0,0,0,0,0,0,0,0
2018-12-21 03:00:00,0,0,0,0,0,0,0,0,0
2018-12-21 04:00:00,11,0,0,0,0,0,0,11,22
2018-12-21 05:00:00,23,0,0,0,0,0,0,0,23
2018-12-21 06:00:00,35,0,0,11,11,0,0,23,80
2018-12-21 07:00:00,47,11,0,0,0,0,47,11,116
2018-12-21 08:00:00,47,35,0,23,11,0,23,59,198
2018-12-21 09:00:00,0,35,0,0,0,0,11,0,46
2018-12-21 10:00:00,106,47,11,11,0,35,59,23,292
2018-12-21 11:00:00,129,35,11,11,11,35,177,35,444
2018-12-21 12:00:00,59,59,0,0,23,23,118,70,352
2018-12-21 13:00:00,23,70,0,11,35,23,188,11,361
2018-12-21 14:00:00,70,59,11,35,35,35,94,11,350
2018-12-21 15:00:00,23,11,0,0,0,0,70,11,115
2018-12-21 16:00:00,47,11,0,11,0,23,141,11,244
2018-12-21 17:00:00,59,59,0,47,35,11,23,0,234
2018-12-21 18:00:00,59,11,0,35,0,11,23,23,162
2018-12-21 19:00:00,224,94,0,23,0,35,118,0,494
2018-12-21 20:00:00,82,0,0,11,0,11,82,11,197
2018-12-21 21:00:00,23,11,0,11,0,0,11,0,56
2018-12-21 22:00:00,47,11,0,11,0,82,11,0,162
2018-12-21 23:00:00,11,23,0,0,11,0,35,0,80
2018-12-22 00:00:00,11,0,0,0,0,0,0,0,11
2018-12-22 01:00:00,23,0,0,0,0,23,0,0,46
2018-12-22 02:00:00,11,11,0,0,0,0,59,0,81
2018-12-22 03:00:00,0,0,0,0,0,0,0,0,0
2018-12-22 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-22 05:00:00,0,0,0,0,0,0,0,0,0
2018-12-22 06:00:00,0,0,0,0,0,0,0,0,0
2018-12-22 07:00:00,0,0,0,11,11,0,0,0,22
2018-12-22 08:00:00,11,11,0,0,0,11,23,0,56
2018-12-22 09:00:00,23,0,0,0,0,0,23,11,57
2018-12-22 10:00:00,23,23,11,23,0,35,35,47,197
2018-12-22 11:00:00,141,35,11,94,23,129,118,11,562
2018-12-22 12:00:00,118,165,11,118,0,35,11,35,493
2018-12-22 13:00:00,129,70,11,47,11,129,0,35,432
2018-12-22 14:00:00,153,141,11,118,35,118,0,11,587
2018-12-22 15:00:00,23,94,0,35,35,47,0,11,245
2018-12-22 16:00:00,47,47,0,35,11,35,0,0,175
2018-12-22 17:00:00,23,0,0,11,11,11,0,23,79
2018-12-22 18:00:00,0,35,0,11,23,23,0,0,92
2018-12-22 19:00:00,23,23,0,11,0,11,0,0,68
2018-12-22 20:00:00,0,0,0,0,0,23,0,0,23
2018-12-22 21:00:00,0,0,11,0,0,0,0,23,34
2018-12-22 22:00:00,23,11,0,11,0,0,0,0,45
2018-12-22 23:00:00,0,0,0,0,0,0,0,0,0
2018-12-23 00:00:00,11,0,0,0,0,0,23,0,34
2018-12-23 01:00:00,0,0,0,23,0,11,11,0,45
2018-12-23 02:00:00,0,0,0,0,0,0,35,0,35
2018-12-23 03:00:00,0,0,0,0,0,0,35,0,35
2018-12-23 04:00:00,0,0,0,0,0,0,59,0,59
2018-12-23 05:00:00,0,0,11,0,0,0,59,0,70
2018-12-23 06:00:00,0,0,0,0,0,0,23,0,23
2018-12-23 07:00:00,0,0,0,0,0,0,35,11,46
2018-12-23 08:00:00,0,0,0,0,0,0,47,0,47
2018-12-23 09:00:00,106,11,0,0,35,0,11,35,198
2018-12-23 10:00:00,35,47,23,0,0,0,35,23,163
2018-12-23 11:00:00,70,11,0,0,11,23,106,0,221
2018-12-23 12:00:00,23,47,11,106,23,47,283,70,610
2018-12-23 13:00:00,106,118,0,82,47,106,236,23,718
2018-12-23 14:00:00,224,259,0,82,0,106,448,23,1142
2018-12-23 15:00:00,106,70,0,47,47,59,259,11,599
2018-12-23 16:00:00,82,59,0,23,23,70,165,0,422
2018-12-23 17:00:00,47,11,0,0,23,11,23,0,115
2018-12-23 18:00:00,23,35,0,11,0,0,11,35,115
2018-12-23 19:00:00,11,0,0,0,0,0,23,35,69
2018-12-23 20:00:00,23,0,0,11,0,0,11,0,45
2018-12-23 21:00:00,0,0,0,0,0,0,0,0,0
2018-12-23 22:00:00,11,11,0,0,11,11,0,0,44
2018-12-23 23:00:00,0,0,0,0,0,0,11,0,11
2018-12-24 00:00:00,0,0,0,11,0,0,0,0,11
2018-12-24 01:00:00,0,0,0,0,0,0,0,0,0
2018-12-24 02:00:00,0,11,0,0,0,0,11,0,22
2018-12-24 03:00:00,0,0,0,0,0,0,0,0,0
2018-12-24 04:00:00,11,0,0,0,0,0,0,0,11
2018-12-24 05:00:00,0,0,0,0,0,0,0,0,0
2018-12-24 06:00:00,0,0,0,0,0,0,0,0,0
2018-12-24 07:00:00,0,0,0,0,0,0,0,0,0
2018-12-24 08:00:00,0,0,0,0,0,0,11,11,22
2018-12-24 09:00:00,23,11,0,11,0,0,0,11,56
2018-12-24 10:00:00,11,23,0,23,0,11,35,0,103
2018-12-24 11:00:00,0,70,11,11,0,0,23,0,115
2018-12-24 12:00:00,11,70,0,23,0,47,47,0,198
2018-12-24 13:00:00,47,70,0,23,0,59,94,0,293
2018-12-24 14:00:00,94,82,11,11,47,0,35,0,280
2018-12-24 15:00:00,23,35,11,35,11,11,35,0,161
2018-12-24 16:00:00,47,708,0,0,0,0,0,11,766
2018-12-24 17:00:00,11,0,0,23,0,0,35,0,69
2018-12-24 18:00:00,23,35,0,0,0,0,11,0,69
2018-12-24 19:00:00,23,11,0,0,0,0,0,0,34
2018-12-24 20:00:00,0,0,0,0,0,0,23,0,23
2018-12-24 21:00:00,11,0,0,11,0,0,0,0,22
2018-12-24 22:00:00,11,0,0,0,0,0,0,11,22
2018-12-24 23:00:00,0,11,0,0,0,0,11,11,33
2018-12-25 00:00:00,11,0,0,11,0,0,0,0,22
2018-12-25 01:00:00,11,0,0,0,0,0,0,0,11
2018-12-25 02:00:00,11,0,0,0,0,0,0,0,11
2018-12-25 03:00:00,0,11,0,0,0,0,11,0,22
2018-12-25 04:00:00,0,0,0,0,0,0,0,0,0
2018-12-25 05:00:00,0,0,0,0,0,0,0,0,0
2018-12-25 06:00:00,0,0,0,0,0,0,0,0,0
2018-12-25 07:00:00,0,0,0,0,0,0,0,0,0
2018-12-25 08:00:00,0,0,0,0,0,0,0,0,0
2018-12-25 09:00:00,23,0,0,0,0,0,0,0,23
2018-12-25 10:00:00,11,23,11,0,0,0,11,0,56
2018-12-25 11:00:00,11,0,11,0,11,23,0,23,79
2018-12-25 12:00:00,47,23,11,11,0,11,35,23,161
2018-12-25 13:00:00,82,118,11,47,0,47,59,35,399
2018-12-25 14:00:00,94,177,23,23,23,82,118,35,575
2018-12-25 15:00:00,165,47,129,23,23,106,118,11,622
2018-12-25 16:00:00,59,11,0,0,0,23,59,70,222
2018-12-25 17:00:00,94,23,0,0,11,23,35,11,197
2018-12-25 18:00:00,47,0,0,0,0,0,11,11,69
2018-12-25 19:00:00,35,11,0,0,11,23,11,0,91
2018-12-25 20:00:00,23,59,11,0,0,0,35,0,128
